good_id,name,value
1916773075,"Мощность массажера, Вт",0.075
1916773075,"Фактический размер товара, см",10х5
1916773075,Упаковка,Картонная коробка
1916773075,Страна-изготовитель,Китай
1916773075,"Вид массажа
","Акупрессурный, Гуаша, Импульсный, Расслабляющий, Миостимулирующий, Шиацу"
1916773075,Особенности массажного аппарата,"Ручные программы, Съемные части, Таймер, Работает в автомобиле"
1916773075,Комплектация,Универсальный импульсный массажер с током; Инструкция на русском языке; 4 электрода; провод USB; коробка;
324745697,Артикул,324745697
324745697,Тип,Миостимулятор
324745697,Цвет,Голубой
324745697,Зоны массажа,"Ноги, Плечи, Поясница, Руки, Тело"
324745697,Упаковка,Пластиковый пакет
324745697,Комплектация,6 шт сменных подушечек 3 набора по 2шт
